"key";"tweet_id";"tweet_text";"user_id";"date";"is_rtw";"rtw_user_id";"rtw_tweet_id";"is_reply";"reply_tweet_id";"reply_user_id";"lang";"geolocation";"place";"topic"
"668221";"664451801593311232";"RT @XFactor_Italia: Qua stiamo lucidando le scarpe da ballo per domani sera! Siete pronti per il quarto Live Show? https://t.co/01GUH7VX56";"527731761";"Wed Nov 11 15:37:09 CET 2015";"1";"135112407";"664395374673526784";"0";"-1";"-1";"it";\N;\N;"xf9"
"668220";"664451799118692352";"#gennialex in tutti e due sensi, squallida, okay, no.@Urban_Strangers #XF9";"4026438261";"Wed Nov 11 15:37:08 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668219";"664451779480915969";"RT @XFactor_Italia: Ci distraiamo un po' e ci ritroviamo in pi di 700mila! Grazie a voi che ci seguite, supportate e sopportate! #XF9 http";"527731761";"Wed Nov 11 15:37:03 CET 2015";"1";"135112407";"664417428009455616";"0";"-1";"-1";"it";\N;\N;"xf9"
"668218";"664451761407664128";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"780616915";"Wed Nov 11 15:36:59 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668217";"664451751848902656";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"3028435973";"Wed Nov 11 15:36:57 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668216";"664451748178862080";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"527731761";"Wed Nov 11 15:36:56 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668215";"664451741635751936";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"2501787062";"Wed Nov 11 15:36:54 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668214";"664451713861091328";"@mikasounds https://t.co/HqH7s7Q5eF";"1410251924";"Wed Nov 11 15:36:48 CET 2015";"0";"0";"0";"1";"-1";"24296476";"et";\N;\N;"xf9"
"668213";"664451708798566400";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"780616915";"Wed Nov 11 15:36:46 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668212";"664451648773890048";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"2724438796";"Wed Nov 11 15:36:32 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668211";"664451634580348928";"Ahahahahahahah https://t.co/HqH7s7Q5eF";"1410251924";"Wed Nov 11 15:36:29 CET 2015";"0";"0";"0";"0";"-1";"-1";"so";\N;\N;"xf9"
"668210";"664451598379311104";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"3762249377";"Wed Nov 11 15:36:20 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668209";"664451507618754560";"RT @Brian__Amato: ah s finalmente posso vedere #XF9  @XFactor_Italia";"3339626261";"Wed Nov 11 15:35:58 CET 2015";"1";"479027213";"663460820295229440";"0";"-1";"-1";"it";\N;\N;"xf9"
"668208";"664451500517818368";"RT @XFactor_Italia: Stiamo gi pensando al 4 Live e al weekend! Vi siete mai ritrovati nella stessa situazione di @mikasounds? #XF9 https:";"4044245055";"Wed Nov 11 15:35:57 CET 2015";"1";"135112407";"664092021594963969";"0";"-1";"-1";"it";\N;\N;"xf9"
"668207";"664451436940541953";"RT @MarioManca1: Io continuo a credere che il biondino degli Urban Strangers sia il gemello buono di Dane DeHaan. #XF9 https://t.co/SgiD5yf";"2832046150";"Wed Nov 11 15:35:42 CET 2015";"1";"454069394";"662381544418492416";"0";"-1";"-1";"it";\N;\N;"xf9"
"668206";"664451406489853952";"Comunque quest'anno gli ospiti di #XF9 sono pietosi";"486847137";"Wed Nov 11 15:35:34 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668205";"664451399707697152";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"1694856445";"Wed Nov 11 15:35:33 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668203";"664451395542761472";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"546969164";"Wed Nov 11 15:35:32 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668204";"664451395983179776";"RT @_complexgirl: In realt l'update da stelline a cuoricini  stato fatto per giosada  #xf9 https://t.co/zTrqsZtcvN";"192961717";"Wed Nov 11 15:35:32 CET 2015";"1";"65964168";"664418887774130177";"0";"-1";"-1";"it";\N;\N;"xf9"
"668202";"664451384914403329";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"1397738552";"Wed Nov 11 15:35:29 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668201";"664451373451386881";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"2554908499";"Wed Nov 11 15:35:26 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668200";"664451332816945152";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"3438336880";"Wed Nov 11 15:35:17 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668199";"664451306409586688";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"2503577171";"Wed Nov 11 15:35:11 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668198";"664451303955955712";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"4039991897";"Wed Nov 11 15:35:10 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668196";"664451290395725824";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"281105627";"Wed Nov 11 15:35:07 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668197";"664451293512146944";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"3004433411";"Wed Nov 11 15:35:07 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668194";"664451281491271680";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"1611058800";"Wed Nov 11 15:35:05 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668195";"664451282573402112";"RT @XFactor_Italia: #Enrica e #Margherita hanno risposto alle vostre domande! Curiosi? Guardate qui! https://t.co/DRRU4dGSqq #XF9 https://t";"4044245055";"Wed Nov 11 15:35:05 CET 2015";"1";"135112407";"664155721127202816";"0";"-1";"-1";"it";\N;\N;"xf9"
"668193";"664451268761505793";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"1685971086";"Wed Nov 11 15:35:02 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668192";"664451267981393920";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"2440736127";"Wed Nov 11 15:35:01 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668190";"664451252206587904";"RT @voicesnumb: Ho passato tre puntate a chiedermi chi mi ricordasse l'accento di Giosada poi  arrivato mio fratello: Pino La Lavatrice.";"518735358";"Wed Nov 11 15:34:58 CET 2015";"1";"162296970";"664167899586801664";"0";"-1";"-1";"it";\N;\N;"xf9"
"668191";"664451254932910080";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"2755846367";"Wed Nov 11 15:34:58 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668189";"664451244619079680";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"4025733719";"Wed Nov 11 15:34:56 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668187";"664451241133678594";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"2358312883";"Wed Nov 11 15:34:55 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668188";"664451242815594497";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"2755877572";"Wed Nov 11 15:34:55 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668186";"664451238315073536";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"1655796193";"Wed Nov 11 15:34:54 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668185";"664451230559830016";"esattamente https://t.co/CdZ9ERj9JY";"539137395";"Wed Nov 11 15:34:52 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668182";"664451222733242368";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"1329458976";"Wed Nov 11 15:34:51 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668183";"664451225002352640";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"2436282773";"Wed Nov 11 15:34:51 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668184";"664451225979592704";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"3320711871";"Wed Nov 11 15:34:51 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668180";"664451221692911616";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"2326961724";"Wed Nov 11 15:34:50 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668181";"664451222309617664";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"3245384668";"Wed Nov 11 15:34:50 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668179";"664451215623888896";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"2312494223";"Wed Nov 11 15:34:49 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668178";"664451193297440768";"Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.co/VoHVTj7h0X";"135112407";"Wed Nov 11 15:34:44 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668177";"664451191040901120";"Domani sera guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non fate troppo i gelosi!  https://t.co/SB5QKTht9p";"3256493233";"Wed Nov 11 15:34:43 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668176";"664451177648664576";"RT @mikanonsounds: Signor Antonio, por lei mie canzone sarrano anche brute, ma le ricordo che vendo milioni de dischi ogni ano. https://t.";"1464718795";"Wed Nov 11 15:34:40 CET 2015";"1";"3393788759";"664357380264718336";"0";"-1";"-1";"it";\N;\N;"xf9"
"668175";"664451083423621120";"RT @mikanonsounds: Utilizate mia foto por guadagnarre followers. Bravi, stolti! Avete capito il tecnica por diventarre famosi. https://t.co";"1464718795";"Wed Nov 11 15:34:17 CET 2015";"1";"3393788759";"664431322484621312";"0";"-1";"-1";"it";\N;\N;"xf9"
"668174";"664451052691959808";"RT @XFactor_Italia: .@BLACKR0SE_9 Sei pregata di metterti in fila e prendere il numerino, siamo arrivati al 705.000. #XF9";"2939500822";"Wed Nov 11 15:34:10 CET 2015";"1";"135112407";"664446996376215552";"0";"-1";"-1";"it";\N;\N;"xf9"
"668172";"664450931585638400";"@mikasounds io sono della generazione del caro Luca, ma conosco molto bene Elvis, ho un sacco di raccolte!Mi piace anche remixato Ahah #XF9";"1410251924";"Wed Nov 11 15:33:41 CET 2015";"0";"0";"0";"1";"-1";"24296476";"it";\N;\N;"xf9"
"668173";"664450932340629504";"@sofia_viscardi prima facciamo arrivare gioved: c' #XF9";"3331746869";"Wed Nov 11 15:33:41 CET 2015";"0";"0";"0";"1";"664450651011829761";"1394362303";"it";\N;\N;"xf9"
"668171";"664450802841477121";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"4164052335";"Wed Nov 11 15:33:10 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668170";"664450670557310976";"RT @XFactor_Italia: Ci distraiamo un po' e ci ritroviamo in pi di 700mila! Grazie a voi che ci seguite, supportate e sopportate! #XF9 http";"2600477555";"Wed Nov 11 15:32:39 CET 2015";"1";"135112407";"664417428009455616";"0";"-1";"-1";"it";\N;\N;"xf9"
"668169";"664450596385243136";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"2205284220";"Wed Nov 11 15:32:21 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668168";"664450568014942208";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"2600477555";"Wed Nov 11 15:32:14 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668167";"664450528395571200";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"2878092838";"Wed Nov 11 15:32:05 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668166";"664450518366990336";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"2573062310";"Wed Nov 11 15:32:03 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668165";"664450507029770240";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"984429260";"Wed Nov 11 15:32:00 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668164";"664450401694048256";"HAHAHAHAHAHAHAHAHA mi pare giusto! #giosada #baell #sadacrew #xf9 https://t.co/shIYuLlnMm";"2965039343";"Wed Nov 11 15:31:35 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668163";"664450305652826113";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"434242329";"Wed Nov 11 15:31:12 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668162";"664450275474845696";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"1688834744";"Wed Nov 11 15:31:05 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668161";"664450202095480833";"RT @stefanone67: #xf9 mi piacerebbe che il regista di #xf9 provi il mal di testa che mi fa venire la sua regia";"2228474909";"Wed Nov 11 15:30:47 CET 2015";"1";"1170385051";"659846740577792000";"0";"-1";"-1";"it";\N;\N;"xf9"
"668160";"664450170768240640";"RT @XFactor_Italia: Ci distraiamo un po' e ci ritroviamo in pi di 700mila! Grazie a voi che ci seguite, supportate e sopportate! #XF9 http";"3514547003";"Wed Nov 11 15:30:40 CET 2015";"1";"135112407";"664417428009455616";"0";"-1";"-1";"it";\N;\N;"xf9"
"668159";"664450138186907648";"RT @MargheOfficial: Le risposte di #Margherita alle vostre domande... C' la tua???  #XF9 #XFactor @XFactor_Italia #votamargherita https:";"4136155091";"Wed Nov 11 15:30:32 CET 2015";"1";"3647267359";"664165659220303872";"0";"-1";"-1";"it";\N;\N;"xf9"
"668158";"664450129898971136";"Landlord VS NeroNoi siamo pronti a stupirvi ancora una volta! ! #landlord #xf9 #votalan https://t.co/UgNPHfnz1P https://t.co/VPUB6m2gtl";"821841067";"Wed Nov 11 15:30:30 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668157";"664450079529574400";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"3841872856";"Wed Nov 11 15:30:18 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668156";"664450070956351490";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"1647836762";"Wed Nov 11 15:30:16 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668155";"664450060944613376";"RT @XFactor_Italia: .@BLACKR0SE_9 Sei pregata di metterti in fila e prendere il numerino, siamo arrivati al 705.000. #XF9";"2299722346";"Wed Nov 11 15:30:14 CET 2015";"1";"135112407";"664446996376215552";"0";"-1";"-1";"it";\N;\N;"xf9"
"668154";"664450059694657537";"RT @XFactor_Italia: Siamo troppo felici di annunciarvi che i @coldplay saranno ospiti della Finale di #XF9!  https://t.co/aKnFC6GqXq http";"2788736572";"Wed Nov 11 15:30:13 CET 2015";"1";"135112407";"662624708232376320";"0";"-1";"-1";"it";\N;\N;"xf9"
"668153";"664450026215751680";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"3982967405";"Wed Nov 11 15:30:05 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668152";"664449884515409920";"RT @XFactor_Italia: In attesa del 4 Live di #XF9, ascoltate i brani preferiti di @giorgiomoroder e @5SOS con @DeezerItalia https://t.co/sF";"2202271816";"Wed Nov 11 15:29:32 CET 2015";"1";"135112407";"664417178519605248";"0";"-1";"-1";"it";\N;\N;"xf9"
"668151";"664449869340389376";"RT @hollygingerr: raga come fa a non piacervi giosada ma siete pazze #XF9";"518735358";"Wed Nov 11 15:29:28 CET 2015";"1";"1664550631";"664447339608842240";"0";"-1";"-1";"it";\N;\N;"xf9"
"668150";"664449863032119297";"RT @XFactor_Italia: Ci distraiamo un po' e ci ritroviamo in pi di 700mila! Grazie a voi che ci seguite, supportate e sopportate! #XF9 http";"2202271816";"Wed Nov 11 15:29:26 CET 2015";"1";"135112407";"664417428009455616";"0";"-1";"-1";"it";\N;\N;"xf9"
"668149";"664449740399095808";"RT @contechristino: ""Quando ci sono tante ragazze, non riesco a focalizzare l'attenzione su una. Come col men in pizzeria"". CHE UOMO. CHE";"518735358";"Wed Nov 11 15:28:57 CET 2015";"1";"29245711";"662384985123512320";"0";"-1";"-1";"it";\N;\N;"xf9"
"668148";"664449704156110848";"RT @XFactor_Italia: .@BLACKR0SE_9 Sei pregata di metterti in fila e prendere il numerino, siamo arrivati al 705.000. #XF9";"2941881369";"Wed Nov 11 15:28:49 CET 2015";"1";"135112407";"664446996376215552";"0";"-1";"-1";"it";\N;\N;"xf9"
"668147";"664449648782897152";"RT @XFactor_Italia: .@BLACKR0SE_9 Sei pregata di metterti in fila e prendere il numerino, siamo arrivati al 705.000. #XF9";"2754916108";"Wed Nov 11 15:28:35 CET 2015";"1";"135112407";"664446996376215552";"0";"-1";"-1";"it";\N;\N;"xf9"
"668146";"664449576473096192";"RT @XFactor_Italia: .@BLACKR0SE_9 Sei pregata di metterti in fila e prendere il numerino, siamo arrivati al 705.000. #XF9";"1294747322";"Wed Nov 11 15:28:18 CET 2015";"1";"135112407";"664446996376215552";"0";"-1";"-1";"it";\N;\N;"xf9"
"668145";"664449563542093824";"RT @wjldsivan: Giosada  proprio figo stasera con la matita e una sguardo da 'me le faccio tutte'"". Motivo 2820039191 perch amo Gennaro A";"518735358";"Wed Nov 11 15:28:15 CET 2015";"1";"2450521917";"662731089408995332";"0";"-1";"-1";"it";\N;\N;"xf9"
"668144";"664449352975441920";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"451481399";"Wed Nov 11 15:27:25 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668143";"664449319030886400";"RT @XFactor_Italia: Ci distraiamo un po' e ci ritroviamo in pi di 700mila! Grazie a voi che ci seguite, supportate e sopportate! #XF9 http";"2511075490";"Wed Nov 11 15:27:17 CET 2015";"1";"135112407";"664417428009455616";"0";"-1";"-1";"it";\N;\N;"xf9"
"668142";"664448927089979392";"RT @XFactor_Italia: .@BLACKR0SE_9 Sei pregata di metterti in fila e prendere il numerino, siamo arrivati al 705.000. #XF9";"3363050542";"Wed Nov 11 15:25:43 CET 2015";"1";"135112407";"664446996376215552";"0";"-1";"-1";"it";\N;\N;"xf9"
"668141";"664448892017188864";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"2202271816";"Wed Nov 11 15:25:35 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668140";"664448864095756289";"RT @XFactor_Italia: .@BLACKR0SE_9 Sei pregata di metterti in fila e prendere il numerino, siamo arrivati al 705.000. #XF9";"1611058800";"Wed Nov 11 15:25:28 CET 2015";"1";"135112407";"664446996376215552";"0";"-1";"-1";"it";\N;\N;"xf9"
"668139";"664448802351370240";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"1381973076";"Wed Nov 11 15:25:13 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668138";"664448781174329344";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"3363050542";"Wed Nov 11 15:25:08 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668137";"664448710479323136";"RT @inmarcoarms: Mika tocca il cielo quasi quasi.. @mikasounds sei ALTISSIMOoOo #BeautifulDisaster #xf9 #mika https://t.co/NRkk44Yr11";"4040159933";"Wed Nov 11 15:24:52 CET 2015";"1";"701692976";"664447914631122944";"0";"-1";"-1";"it";\N;\N;"xf9"
"668136";"664448703646859265";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"2727123519";"Wed Nov 11 15:24:50 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668135";"664448589658222592";"oh vedrete che se continuate a mettere gif di mika i followers aumenteranno ancora https://t.co/NQg2Y0OOqE";"2457760073";"Wed Nov 11 15:24:23 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668134";"664448564236525568";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"1415344459";"Wed Nov 11 15:24:17 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668133";"664448531650977792";"RT @XFactor_Italia: .@BLACKR0SE_9 Sei pregata di metterti in fila e prendere il numerino, siamo arrivati al 705.000. #XF9";"2345249067";"Wed Nov 11 15:24:09 CET 2015";"1";"135112407";"664446996376215552";"0";"-1";"-1";"it";\N;\N;"xf9"
"668131";"664448528127758336";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"4136047048";"Wed Nov 11 15:24:08 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668132";"664448527926431748";"RT @UStrangersIT: -1 al live di #XF9 https://t.co/1V5Hsl6KSZ";"4040159933";"Wed Nov 11 15:24:08 CET 2015";"1";"4039002539";"664448287500591104";"0";"-1";"-1";"it";\N;\N;"xf9"
"668130";"664448504073494529";"RT @XFactor_Italia: .@BLACKR0SE_9 Sei pregata di metterti in fila e prendere il numerino, siamo arrivati al 705.000. #XF9";"1415344459";"Wed Nov 11 15:24:02 CET 2015";"1";"135112407";"664446996376215552";"0";"-1";"-1";"it";\N;\N;"xf9"
